BALL POSITION(0.066631)0=5.08367 23.2745 -0.208219 UNCERT=0.00247987 triCount=1 dTbias=0
BALL POSITION(0.100086)0=5.08176 23.2734 -0.204539 UNCERT=0.00119739 triCount=1 dTbias=0
BALL POSITION(0.133455)0=5.08176 23.2734 -0.204539 UNCERT=0.00119739 triCount=1 dTbias=0
BALL POSITION(0.166817)0=5.08176 23.2734 -0.204539 UNCERT=0.00119739 triCount=1 dTbias=0
BALL POSITION(0.200204)0=5.08176 23.2734 -0.204539 UNCERT=0.00119739 triCount=1 dTbias=0
BALL POSITION(0.233556)0=5.09048 23.2873 -0.215654 UNCERT=0.00212157 triCount=1 dTbias=0
