BALL POSITION(0.066631)0=-0.00349109 7.99315 -0.0375836 UNCERT=0.000722863 triCount=1 dTbias=0
BALL POSITION(0.100086)0=0.014335 8.01081 -0.0436665 UNCERT=0.00366084 triCount=1 dTbias=0
BALL POSITION(0.133455)0=-0.00550789 7.99789 -0.0240023 UNCERT=0.00527528 triCount=1 dTbias=0
BALL POSITION(0.166817)0=0.0175468 8.02122 -0.0499763 UNCERT=0.00901175 triCount=1 dTbias=0
BALL POSITION(0.200204)0=-0.0217767 7.9718 -0.00600767 UNCERT=0.00037408 triCount=1 dTbias=0
BALL POSITION(0.233556)0=0.0203945 8.03323 -0.0614715 UNCERT=0.00906544 triCount=1 dTbias=0
