BALL POSITION(0.066631)1=-4.97779 23.1282 -0.0537337 UNCERT=0.0514738 triCount=1 dTbias=0
BALL POSITION(0.100086)1=-5.16223 23.4308 -0.164738 UNCERT=0.00830842 triCount=1 dTbias=0
BALL POSITION(0.133455)1=-5.10634 23.0829 -0.148158 UNCERT=0.00129361 triCount=1 dTbias=0
BALL POSITION(0.166817)1=-5.15121 23.351 -0.290105 UNCERT=0.0179717 triCount=1 dTbias=0
BALL POSITION(0.200204)1=-5.1111 23.3541 -0.224149 UNCERT=0.0438862 triCount=1 dTbias=0
